nom_commune_postal,latitude,longitude,code_postal,code_commune_INSEE,nom_departement,nom_département
SOLRE LE CHATEAU,50.1722246859,4.09630317789,59740,59572,Nord,Nord
SOLRINNES,50.2029200373,4.0732007826,59740,59573,Nord,Nord
SOMAIN,50.3598009687,3.27519704161,59490,59574,Nord,Nord
SOMMAING,50.2674478954,3.49584685724,59213,59575,Nord,Nord
SPYCKER,50.9751405786,2.31360058844,59380,59576,Nord,Nord
STAPLE,50.7522593819,2.44870670166,59190,59577,Nord,Nord
STEENBECQUE,50.6774388783,2.48812239192,59189,59578,Nord,Nord
STEENE,50.9531939911,2.37222398651,59380,59579,Nord,Nord
STEENVOORDE,50.8214340622,2.58556642469,59114,59580,Nord,Nord
STEENWERCK,50.6864176007,2.76933714516,59181,59581,Nord,Nord
STEENWERCK,50.6864176007,2.76933714516,59181,59581,Nord,Nord
STRAZEELE,50.7237136693,2.61971858959,59270,59582,Nord,Nord
TAISNIERES EN THIERACHE,50.1455912411,3.81152119353,59550,59583,Nord,Nord
TAISNIERES SUR HON,50.3215475622,3.85119216193,59570,59584,Nord,Nord
TEMPLEMARS,50.5706303055,3.0593969462,59175,59585,Nord,Nord
TEMPLEUVE EN PEVELE,50.5327534602,3.17344214233,59242,59586,Nord,Nord
TERDEGHEM,50.7976310827,2.55518666354,59114,59587,Nord,Nord
TETEGHEM COUDEKERQUE VILLAGE,51.0158652678,2.45278368133,59229,59588,Nord,Nord
TETEGHEM COUDEKERQUE VILLAGE,51.0158652678,2.45278368133,59380,59588,Nord,Nord
THIANT,50.2978015553,3.43898383487,59224,59589,Nord,Nord
THIENNES,50.6509078196,2.47577776887,59189,59590,Nord,Nord
THIVENCELLE,50.4459598369,3.62768756311,59163,59591,Nord,Nord
THUMERIES,50.4729282172,3.06360015777,59239,59592,Nord,Nord
THUN L EVEQUE,50.2257650605,3.28109704734,59141,59593,Nord,Nord
THUN ST AMAND,50.4847098079,3.44835522897,59158,59594,Nord,Nord
THUN ST MARTIN,50.218482215,3.30304020982,59141,59595,Nord,Nord
TILLOY LEZ MARCHIENNES,50.4251780134,3.32276515057,59870,59596,Nord,Nord
TILLOY LEZ CAMBRAI,50.2010948825,3.21429536974,59554,59597,Nord,Nord
TOUFFLERS,50.6609540641,3.23330964809,59390,59598,Nord,Nord
TOURCOING,50.7254418902,3.15882757215,59200,59599,Nord,Nord
TOURMIGNIES,50.5041629351,3.08506088086,59551,59600,Nord,Nord
TRELON,50.0755155252,4.12172301875,59132,59601,Nord,Nord
TRESSIN,50.6172932924,3.18934892273,59152,59602,Nord,Nord
TRITH ST LEGER,50.33056703,3.48645305133,59125,59603,Nord,Nord
TROISVILLES,50.1023251315,3.47303644624,59980,59604,Nord,Nord
UXEM,51.0239750832,2.49246889837,59229,59605,Nord,Nord
VALENCIENNES,50.3588666163,3.51567664819,59300,59606,Nord,Nord
VENDEGIES AU BOIS,50.1780771295,3.57802377396,59218,59607,Nord,Nord
VENDEGIES SUR ECAILLON,50.2600667641,3.50791948811,59213,59608,Nord,Nord
VENDEVILLE,50.5731550754,3.08064149278,59175,59609,Nord,Nord
VERCHAIN MAUGRE,50.2661390084,3.46320478499,59227,59610,Nord,Nord
VERLINGHEM,50.6820809996,3.0005883762,59237,59611,Nord,Nord
VERTAIN,50.2124028613,3.52268754362,59730,59612,Nord,Nord
VICQ,50.4144657364,3.6078304121,59970,59613,Nord,Nord
VIESLY,50.1571125186,3.45621053562,59271,59614,Nord,Nord
VIEUX BERQUIN,50.6932504715,2.62068917125,59232,59615,Nord,Nord
VIEUX CONDE,50.4735638651,3.56606734565,59690,59616,Nord,Nord
VIEUX MESNIL,50.2599763963,3.87105908253,59138,59617,Nord,Nord
VIEUX RENG,50.3213611397,4.0463688859,59600,59618,Nord,Nord
VILLEREAU,50.2478551697,3.68060159072,59530,59619,Nord,Nord
VILLEREAU,50.2478551697,3.68060159072,59530,59619,Nord,Nord
VILLERS AU TERTRE,50.3020721089,3.17587411198,59234,59620,Nord,Nord
VILLERS EN CAUCHIES,50.2264212975,3.39435479006,59188,59622,Nord,Nord
VILLERS GUISLAIN,50.0359972826,3.15257855128,59297,59623,Nord,Nord
VILLERS OUTREAUX,50.0297720966,3.29193521329,59142,59624,Nord,Nord
VILLERS PLOUICH,50.0789345355,3.13659590623,59231,59625,Nord,Nord
VILLERS POL,50.2889516363,3.6151652439,59530,59626,Nord,Nord
VILLERS SIRE NICOLE,50.339831062,4.01339230045,59600,59627,Nord,Nord
VOLCKERINCKHOVE,50.839933688,2.29875013353,59470,59628,Nord,Nord
VRED,50.3939409921,3.23217277359,59870,59629,Nord,Nord
WAHAGNIES,50.4837257649,3.03028758206,59261,59630,Nord,Nord
WALINCOURT SELVIGNY,50.0733447799,3.33900382143,59127,59631,Nord,Nord
WALINCOURT SELVIGNY,50.0733447799,3.33900382143,59127,59631,Nord,Nord
WALLERS,50.3808461182,3.39313610701,59135,59632,Nord,Nord
WALLERS,50.3808461182,3.39313610701,59135,59632,Nord,Nord
WALLERS EN FAGNE,50.0613544764,4.16718008292,59132,59633,Nord,Nord
WALLON CAPPEL,50.7278457083,2.48249397523,59190,59634,Nord,Nord
WAMBAIX,50.1283412382,3.30897119661,59400,59635,Nord,Nord
WAMBRECHIES,50.6957054596,3.0473159475,59118,59636,Nord,Nord
WANDIGNIES HAMAGE,50.3972962992,3.32367136058,59870,59637,Nord,Nord
WANNEHAIN,50.5709754745,3.27007498669,59830,59638,Nord,Nord
WARGNIES LE GRAND,50.3079420993,3.65866407405,59144,59639,Nord,Nord
WARGNIES LE PETIT,50.2986246557,3.68344256708,59144,59640,Nord,Nord
WARHEM,50.9770774555,2.50331327056,59380,59641,Nord,Nord
WARLAING,50.4093268684,3.32433906396,59870,59642,Nord,Nord
WARNETON,50.7453105306,2.96704012681,59560,59643,Nord,Nord
WASNES AU BAC,50.2699499987,3.25379518679,59252,59645,Nord,Nord
WASQUEHAL,50.6750984751,3.12858017096,59290,59646,Nord,Nord
WATTEN,50.833804191,2.22588651794,59143,59647,Nord,Nord
WATTIGNIES,50.5864928159,3.04193803597,59139,59648,Nord,Nord
WATTIGNIES LA VICTOIRE,50.2003544445,4.00235676778,59680,59649,Nord,Nord
WATTRELOS,50.7056367285,3.21628221056,59150,59650,Nord,Nord
WAVRECHAIN SOUS DENAIN,50.3338831581,3.42191162083,59220,59651,Nord,Nord
WAVRECHAIN SOUS FAULX,50.270787775,3.28212535821,59111,59652,Nord,Nord
WAVRIN,50.5726224029,2.93337226806,59136,59653,Nord,Nord
WAZIERS,50.3842186333,3.11188476067,59119,59654,Nord,Nord
WEMAERS CAPPEL,50.8152774849,2.44143393834,59670,59655,Nord,Nord
WERVICQ SUD,50.7620461406,3.05089776037,59117,59656,Nord,Nord
WEST CAPPEL,50.9254100501,2.50878268816,59380,59657,Nord,Nord
WICRES,50.5694195145,2.86858974063,59134,59658,Nord,Nord
WIGNEHIES,50.0118044778,4.0065736506,59212,59659,Nord,Nord
WILLEMS,50.6306074254,3.22916996988,59780,59660,Nord,Nord
WILLIES,50.1212728931,4.10501451158,59740,59661,Nord,Nord
WINNEZEELE,50.8503260936,2.56373009721,59670,59662,Nord,Nord
WORMHOUT,50.8778557286,2.47860517129,59470,59663,Nord,Nord
WULVERDINGHE,50.8284324881,2.2531343958,59143,59664,Nord,Nord
WYLDER,50.9111679301,2.48735893081,59380,59665,Nord,Nord
ZEGERSCAPPEL,50.8833052086,2.384587094,59470,59666,Nord,Nord
ZERMEZEELE,50.8321932353,2.4589529897,59670,59667,Nord,Nord
ZUYDCOOTE,51.06377209,2.48763279882,59123,59668,Nord,Nord
ZUYTPEENE,50.7918240712,2.42330162819,59670,59669,Nord,Nord
DON,50.5440489811,2.91557809769,59272,59670,Nord,Nord
ABANCOURT,49.6930546611,1.76924374516,60220,60001,Oise,Oise
ABBECOURT,49.361199272,2.15509033815,60430,60002,Oise,Oise
ABBEVILLE ST LUCIEN,49.5201068363,2.16636536385,60480,60003,Oise,Oise
ACHY,49.5562211633,1.97185766368,60690,60004,Oise,Oise
ACY EN MULTIEN,49.1087771245,2.95509279724,60620,60005,Oise,Oise
LES AGEUX,49.3183042237,2.5890180969,60700,60006,Oise,Oise
AGNETZ,49.3961836166,2.38254589214,60600,60007,Oise,Oise
AIRION,49.4222514079,2.41814312594,60600,60008,Oise,Oise
ALLONNE,49.3965343512,2.11883442492,60000,60009,Oise,Oise
AMBLAINVILLE,49.2071001179,2.12057880418,60110,60010,Oise,Oise
AMY,49.6414081201,2.83395091808,60310,60011,Oise,Oise
ANDEVILLE,49.257573184,2.16834997777,60570,60012,Oise,Oise
ANGICOURT,49.3148919573,2.50251888584,60940,60013,Oise,Oise
ANGIVILLERS,49.4889521261,2.49971184199,60130,60014,Oise,Oise
ANGY,49.334468969,2.32846218053,60250,60015,Oise,Oise
ANSACQ,49.350204752,2.36431728817,60250,60016,Oise,Oise
ANSAUVILLERS,49.5672978302,2.38642388977,60120,60017,Oise,Oise
ANTHEUIL PORTES,49.5004605023,2.73385430881,60162,60019,Oise,Oise
ANTILLY,49.1550668913,2.98806856134,60620,60020,Oise,Oise
APPILLY,49.582424474,3.12116123031,60400,60021,Oise,Oise
APREMONT,49.2286452463,2.5135789889,60300,60022,Oise,Oise
ARMANCOURT,49.370833099,2.76400949363,60880,60023,Oise,Oise
ARSY,49.4056086887,2.68958438939,60190,60024,Oise,Oise
ATTICHY,49.4257269191,3.04404702722,60350,60025,Oise,Oise
AUCHY LA MONTAGNE,49.5739624558,2.11947399318,60360,60026,Oise,Oise
AUGER ST VINCENT,49.2124952218,2.81319586858,60800,60027,Oise,Oise
AUMONT EN HALATTE,49.2330047148,2.55262710425,60300,60028,Oise,Oise
AUNEUIL,49.3702714618,1.99554869838,60390,60029,Oise,Oise
AUTEUIL,49.3450250122,2.09238872376,60390,60030,Oise,Oise
AUTHEUIL EN VALOIS,49.1792888729,3.06349602702,60890,60031,Oise,Oise
AUTRECHES,49.449194192,3.12722554549,60350,60032,Oise,Oise
AVILLY ST LEONARD,49.1839157473,2.52767735366,60300,60033,Oise,Oise
AVRECHY,49.4449120653,2.42380338592,60130,60034,Oise,Oise
AVRICOURT,49.6496055244,2.86403233407,60310,60035,Oise,Oise
AVRIGNY,49.3890770811,2.57702799562,60190,60036,Oise,Oise
BABOEUF,49.5820096557,3.09130594062,60400,60037,Oise,Oise
BACHIVILLERS,49.2869210002,1.96825665241,60240,60038,Oise,Oise
BACOUEL,49.6218428027,2.38266948973,60120,60039,Oise,Oise
BAILLEUL LE SOC,49.4206214218,2.58376325171,60190,60040,Oise,Oise
BAILLEUL SUR THERAIN,49.385157591,2.23033347435,60930,60041,Oise,Oise
BAILLEVAL,49.3492689664,2.46620386202,60140,60042,Oise,Oise
BAILLY,49.4994561216,2.98240258389,60170,60043,Oise,Oise
BALAGNY SUR THERAIN,49.2973878556,2.32131973295,60250,60044,Oise,Oise
BARBERY,49.2222684941,2.67330860939,60810,60045,Oise,Oise
BARGNY,49.1776038507,2.95817932227,60620,60046,Oise,Oise
BARON,49.1754522891,2.7348143898,60300,60047,Oise,Oise
BAUGY,49.4559271908,2.75517506422,60113,60048,Oise,Oise
BAUGY,49.4559271908,2.75517506422,60190,60048,Oise,Oise
BAZANCOURT,49.5498849477,1.73943481164,60380,60049,Oise,Oise
BAZICOURT,49.3431574033,2.62299591456,60700,60050,Oise,Oise
BEAUDEDUIT,49.6788602196,2.05926915948,60210,60051,Oise,Oise
BEAUGIES SOUS BOIS,49.6372067347,3.09986657497,60640,60052,Oise,Oise
BEAULIEU LES FONTAINES,49.6653459644,2.91164661769,60310,60053,Oise,Oise
BEAUMONT LES NONAINS,49.3254912942,2.00355965035,60390,60054,Oise,Oise
BEAURAINS LES NOYON,49.6065980784,2.9753206205,60400,60055,Oise,Oise
BEAUREPAIRE,49.2916886469,2.56951230843,60700,60056,Oise,Oise
BEAUVAIS,49.4365523321,2.08616123661,60000,60057,Oise,Oise
BEAUVOIR,49.605809976,2.33019531687,60120,60058,Oise,Oise
BEHERICOURT,49.5980389585,3.06410555853,60400,60059,Oise,Oise
BELLE EGLISE,49.1881561836,2.21521967543,60540,60060,Oise,Oise
BELLOY,49.5352929666,2.65285100616,60490,60061,Oise,Oise
BERLANCOURT,49.6785871051,3.08371773899,60640,60062,Oise,Oise
BERNEUIL EN BRAY,49.3578687801,2.05826883915,60390,60063,Oise,Oise
BERNEUIL SUR AISNE,49.4218075738,3.00010078676,60350,60064,Oise,Oise
BERTHECOURT,49.3451833083,2.22291035284,60370,60065,Oise,Oise
BETHANCOURT EN VALOIS,49.2792326515,2.87566048733,60129,60066,Oise,Oise
BETHISY ST MARTIN,49.2875795546,2.812008154,60320,60067,Oise,Oise
BETHISY ST PIERRE,49.3076185781,2.80360801965,60320,60068,Oise,Oise
BETZ,49.1559241622,2.94290715615,60620,60069,Oise,Oise
BIENVILLE,49.4477920759,2.82514033131,60280,60070,Oise,Oise
BIERMONT,49.5770777764,2.73899530755,60490,60071,Oise,Oise
BITRY,49.4145786012,3.07807803458,60350,60072,Oise,Oise
BLACOURT,49.4557951068,1.86303368192,60650,60073,Oise,Oise
BLAINCOURT LES PRECY,49.2280944073,2.34451291361,60460,60074,Oise,Oise
BLANCFOSSE,49.662501216,2.18953950322,60120,60075,Oise,Oise
BLARGIES,49.6713426247,1.76339266657,60220,60076,Oise,Oise
BLICOURT,49.5608239154,2.06049872178,60860,60077,Oise,Oise
BLINCOURT,49.3848096307,2.61936803553,60190,60078,Oise,Oise
BOISSY FRESNOY,49.1659624514,2.88226234522,60440,60079,Oise,Oise
BOISSY LE BOIS,49.278858787,1.94117700611,60240,60080,Oise,Oise
BONLIER,49.4727781384,2.14990842093,60510,60081,Oise,Oise
BONNEUIL LES EAUX,49.6808426625,2.24243541639,60120,60082,Oise,Oise
BONNEUIL EN VALOIS,49.2800248996,2.98130103699,60123,60083,Oise,Oise
BONNIERES,49.508074732,1.95670880366,60112,60084,Oise,Oise
BONVILLERS,49.5855067939,2.35206121544,60120,60085,Oise,Oise
BORAN SUR OISE,49.1749794772,2.35195670267,60820,60086,Oise,Oise
BOREST,49.1886146842,2.67197292503,60300,60087,Oise,Oise
BORNEL,49.1918532269,2.18485090875,60540,60088,Oise,Oise
BORNEL,49.1918532269,2.18485090875,60540,60088,Oise,Oise
BORNEL,49.1918532269,2.18485090875,60540,60088,Oise,Oise
BOUBIERS,49.2165992699,1.87067010234,60240,60089,Oise,Oise
BOUCONVILLERS,49.1734900557,1.90034078826,60240,60090,Oise,Oise
BOUILLANCY,49.1176919226,2.91177538082,60620,60091,Oise,Oise
BOULLARRE,49.1304808787,3.00990272849,60620,60092,Oise,Oise
BOULOGNE LA GRASSE,49.6080302361,2.70097863571,60490,60093,Oise,Oise
BOURSONNE,49.1983151268,3.04668303732,60141,60094,Oise,Oise
BOURY EN VEXIN,49.2424145077,1.7371079349,60240,60095,Oise,Oise
BOUTAVENT,49.6384622091,1.75329152429,60220,60096,Oise,Oise
BOUTENCOURT,49.3205572988,1.87026132379,60590,60097,Oise,Oise
BOUVRESSE,49.6514305652,1.75717052982,60220,60098,Oise,Oise
BRAISNES SUR ARONDE,49.4761042434,2.77402760825,60113,60099,Oise,Oise
BRASSEUSE,49.2518806817,2.67877402724,60810,60100,Oise,Oise
BREGY,49.0895785618,2.87413951706,60440,60101,Oise,Oise
BRENOUILLE,49.3068934524,2.5499630565,60870,60102,Oise,Oise
BRESLES,49.4135603419,2.25008112215,60510,60103,Oise,Oise
BRETEUIL,49.6340425257,2.29183403499,60120,60104,Oise,Oise
BRETIGNY,49.5596891409,3.11657953141,60400,60105,Oise,Oise
BREUIL LE SEC,49.3780023932,2.45643096781,60840,60106,Oise,Oise
BREUIL LE VERT,49.3619627867,2.42549520398,60600,60107,Oise,Oise
BRIOT,49.6413335684,1.91716979734,60210,60108,Oise,Oise
BROMBOS,49.6455079765,1.88822480879,60210,60109,Oise,Oise
BROQUIERS,49.6626603129,1.83561315094,60220,60110,Oise,Oise
BROYES,49.6277624015,2.45363892412,60120,60111,Oise,Oise
BRUNVILLERS LA MOTTE,49.555566184,2.45376962705,60130,60112,Oise,Oise
BUCAMPS,49.5247948425,2.3166105981,60480,60113,Oise,Oise
BUICOURT,49.5341980923,1.81531179837,60380,60114,Oise,Oise
BULLES,49.4569537729,2.33518875415,60130,60115,Oise,Oise
BURY,49.3128542225,2.35865250561,60250,60116,Oise,Oise
BUSSY,49.6314236015,2.98056681507,60400,60117,Oise,Oise
CAISNES,49.5201213587,3.06454486519,60400,60118,Oise,Oise
CAMBRONNE LES RIBECOURT,49.5062092065,2.89807134548,60170,60119,Oise,Oise
CAMBRONNE LES CLERMONT,49.3259611654,2.40115486808,60290,60120,Oise,Oise
CAMPAGNE,49.6495792933,2.96070669901,60640,60121,Oise,Oise
CAMPEAUX,49.6140351708,1.75497677348,60220,60122,Oise,Oise
CAMPREMY,49.5638031018,2.32696331161,60480,60123,Oise,Oise
CANDOR,49.6285566714,2.88780350461,60310,60124,Oise,Oise
CANLY,49.389080292,2.69965926929,60680,60125,Oise,Oise
CANNECTANCOURT,49.5483651127,2.89622271842,60310,60126,Oise,Oise
CANNY SUR MATZ,49.6025511779,2.80098340652,60310,60127,Oise,Oise
CANNY SUR THERAIN,49.6080822276,1.71771760656,60220,60128,Oise,Oise
CARLEPONT,49.5191522759,3.02234053869,60170,60129,Oise,Oise
CATENOY,49.3791543364,2.51800677203,60840,60130,Oise,Oise
CATHEUX,49.6494174689,2.10545550049,60360,60131,Oise,Oise
CATIGNY,49.6348936549,2.9419257001,60640,60132,Oise,Oise
CATILLON FUMECHON,49.5268754931,2.37843374733,60130,60133,Oise,Oise
CAUFFRY,49.3134355162,2.43026281523,60290,60134,Oise,Oise
CAUVIGNY,49.3026459577,2.24002692157,60730,60135,Oise,Oise
CEMPUIS,49.6575445065,1.98508588361,60210,60136,Oise,Oise
CERNOY,49.4426355659,2.53929202364,60190,60137,Oise,Oise
CHAMANT,49.2258210412,2.61918764925,60300,60138,Oise,Oise
CHAMBLY,49.1718103651,2.24657019692,60230,60139,Oise,Oise
CHAMBORS,49.2601158315,1.81072865391,60240,60140,Oise,Oise
CHANTILLY,49.1762641654,2.48103481914,60500,60141,Oise,Oise
LA CHAPELLE EN SERVAL,49.1212917393,2.5265939072,60520,60142,Oise,Oise
CHAUMONT EN VEXIN,49.2729979316,1.88182608902,60240,60143,Oise,Oise
CHAVENCON,49.1872473906,1.9918563453,60240,60144,Oise,Oise
CHELLES,49.3466662796,3.03951779948,60350,60145,Oise,Oise
CHEPOIX,49.6048407456,2.38064262302,60120,60146,Oise,Oise
CHEVINCOURT,49.5167606649,2.85123034306,60150,60147,Oise,Oise
CHEVREVILLE,49.1188920411,2.85852113558,60440,60148,Oise,Oise
CHEVRIERES,49.3461074721,2.67968198793,60710,60149,Oise,Oise
CHIRY OURSCAMP,49.5303142759,2.97100668785,60138,60150,Oise,Oise
CHOISY AU BAC,49.442089833,2.89567270285,60750,60151,Oise,Oise
CHOISY LA VICTOIRE,49.3775941705,2.59726878219,60190,60152,Oise,Oise
CHOQUEUSE LES BENARDS,49.649815276,2.07488298131,60360,60153,Oise,Oise
CINQUEUX,49.3243592276,2.53354291409,60940,60154,Oise,Oise
CIRES LES MELLO,49.262678531,2.33736387513,60660,60155,Oise,Oise
CLAIROIX,49.4412986705,2.8453991397,60280,60156,Oise,Oise
CLERMONT,49.3777168975,2.40891709196,60600,60157,Oise,Oise
COIVREL,49.5554230001,2.55108811608,60420,60158,Oise,Oise
COMPIEGNE,49.3990601478,2.85317249363,60200,60159,Oise,Oise
CONCHY LES POTS,49.6073168338,2.73630966072,60490,60160,Oise,Oise
CONTEVILLE,49.6534471153,2.05414599318,60360,60161,Oise,Oise
CORBEIL CERF,49.2772532427,2.11061298697,60110,60162,Oise,Oise
CORMEILLES,49.6424440702,2.19661684856,60120,60163,Oise,Oise
LE COUDRAY ST GERMER,49.4006526373,1.83221910213,60850,60164,Oise,Oise
LE COUDRAY SUR THELLE,49.3091487399,2.12428741588,60430,60165,Oise,Oise
COUDUN,49.4581784318,2.8000113018,60150,60166,Oise,Oise
COULOISY,49.4005386894,3.02837690735,60350,60167,Oise,Oise
COURCELLES EPAYELLES,49.5696380397,2.62594591233,60420,60168,Oise,Oise
COURCELLES LES GISORS,49.2594249464,1.73615075347,60240,60169,Oise,Oise
COURTEUIL,49.2065256712,2.54439836724,60300,60170,Oise,Oise
COURTIEUX,49.3852025965,3.08510106889,60350,60171,Oise,Oise
COYE LA FORET,49.1449874027,2.47045856809,60580,60172,Oise,Oise
CRAMOISY,49.2489499722,2.39573291818,60660,60173,Oise,Oise
CRAPEAUMESNIL,49.6404571177,2.80722897477,60310,60174,Oise,Oise
CREIL,49.2533487138,2.48472669359,60100,60175,Oise,Oise
CREPY EN VALOIS,49.2360130888,2.8969318206,60800,60176,Oise,Oise
CRESSONSACQ,49.448238217,2.56793368491,60190,60177,Oise,Oise
CREVECOEUR LE GRAND,49.6125388783,2.08489020774,60360,60178,Oise,Oise
CREVECOEUR LE PETIT,49.5740115762,2.49886203911,60420,60179,Oise,Oise
CRILLON,49.5259729634,1.9257668088,60112,60180,Oise,Oise
CRISOLLES,49.6230708747,3.02420793836,60400,60181,Oise,Oise
LE CROCQ,49.6208925269,2.18869008805,60120,60182,Oise,Oise
CROISSY SUR CELLE,49.6903535459,2.17212127925,60120,60183,Oise,Oise
CROUTOY,49.3772107204,3.03575847593,60350,60184,Oise,Oise
CROUY EN THELLE,49.2099385814,2.32007698271,60530,60185,Oise,Oise
CUIGNIERES,49.4481411967,2.4717178571,60130,60186,Oise,Oise
CUIGY EN BRAY,49.4323341573,1.83507266626,60850,60187,Oise,Oise
CUISE LA MOTTE,49.3859702699,2.99976302541,60350,60188,Oise,Oise
CUTS,49.5342045787,3.10272038663,60400,60189,Oise,Oise
CUVERGNON,49.1740067801,2.99807792645,60620,60190,Oise,Oise
CUVILLY,49.5486898805,2.70082321252,60490,60191,Oise,Oise
CUY,49.5855409296,2.90969070334,60310,60192,Oise,Oise
DAMERAUCOURT,49.701294681,1.92280713557,60210,60193,Oise,Oise
DARGIES,49.6991905153,1.98093616856,60210,60194,Oise,Oise
DELINCOURT,49.2396598274,1.83241773712,60240,60195,Oise,Oise
LE DELUGE,49.2942535417,2.11111174674,60790,60196,Oise,Oise
DIEUDONNE,49.241132253,2.24030627221,60530,60197,Oise,Oise
DIVES,49.5909351098,2.8785644648,60310,60198,Oise,Oise
DOMELIERS,49.6285305666,2.16465510243,60360,60199,Oise,Oise
DOMFRONT,49.5991248237,2.55703431624,60420,60200,Oise,Oise
DOMPIERRE,49.5927370104,2.53422054952,60420,60201,Oise,Oise
DUVY,49.2322741704,2.84879453989,60800,60203,Oise,Oise
ECUVILLY,49.6473710219,2.91673971975,60310,60204,Oise,Oise
ELENCOURT,49.6931893721,1.89535227719,60210,60205,Oise,Oise
ELINCOURT STE MARGUERITE,49.5317901702,2.82885830555,60157,60206,Oise,Oise
EMEVILLE,49.2797702031,3.02463728753,60123,60207,Oise,Oise
ENENCOURT LEAGE,49.3046719364,1.84454960402,60590,60208,Oise,Oise
ENENCOURT LE SEC,49.295556054,1.91817578256,60240,60209,Oise,Oise
EPINEUSE,49.400292993,2.55014914769,60190,60210,Oise,Oise
ERAGNY SUR EPTE,49.312023845,1.78713220993,60590,60211,Oise,Oise
ERCUIS,49.2335196293,2.30851412485,60530,60212,Oise,Oise
ERMENONVILLE,49.1256725288,2.69642408679,60950,60213,Oise,Oise
ERNEMONT BOUTAVENT,49.5930690775,1.79502801856,60380,60214,Oise,Oise
ERQUERY,49.4136451151,2.45644712469,60600,60215,Oise,Oise
ERQUINVILLERS,49.4596126861,2.48947452235,60130,60216,Oise,Oise
ESCAMES,49.5565711127,1.80571620416,60380,60217,Oise,Oise
ESCHES,49.2315594255,2.17454733737,60110,60218,Oise,Oise
ESCLES ST PIERRE,49.7444351551,1.80313112603,60220,60219,Oise,Oise
ESPAUBOURG,49.4241291278,1.8655489571,60650,60220,Oise,Oise
ESQUENNOY,49.6550975512,2.26906443197,60120,60221,Oise,Oise
ESSUILES,49.4802122478,2.28119101511,60510,60222,Oise,Oise
ESTREES ST DENIS,49.4263442144,2.62953613001,60190,60223,Oise,Oise
ETAVIGNY,49.1276676436,2.98017417243,60620,60224,Oise,Oise
ETOUY,49.4281067222,2.37019823319,60600,60225,Oise,Oise
EVE,49.087549811,2.70898194051,60330,60226,Oise,Oise
EVRICOURT,49.570401673,2.91627648313,60310,60227,Oise,Oise
FAY LES ETANGS,49.2495116378,1.94467191321,60240,60228,Oise,Oise
LE FAYEL,49.3722915111,2.6969172661,60680,60229,Oise,Oise
LE FAY ST QUENTIN,49.4490275764,2.25128332435,60510,60230,Oise,Oise
FEIGNEUX,49.2609818537,2.91459037295,60800,60231,Oise,Oise
FERRIERES,49.5890936598,2.51315398391,60420,60232,Oise,Oise
FEUQUIERES,49.6498151324,1.84993618914,60960,60233,Oise,Oise
FITZ JAMES,49.3993972661,2.4291033299,60600,60234,Oise,Oise
FLAVACOURT,49.3460308859,1.82886153194,60590,60235,Oise,Oise
FLAVY LE MELDEUX,49.6851555754,3.0475541502,60640,60236,Oise,Oise
FLECHY,49.6589445196,2.23097979586,60120,60237,Oise,Oise
FLEURINES,49.2623361218,2.59258349492,60700,60238,Oise,Oise
FLEURY,49.2456151425,1.96684307339,60240,60239,Oise,Oise
FONTAINE BONNELEAU,49.6636581121,2.14897434682,60360,60240,Oise,Oise
FONTAINE CHAALIS,49.1547073818,2.66051125918,60300,60241,Oise,Oise
FONTAINE LAVAGANNE,49.5986219699,1.9543319916,60690,60242,Oise,Oise
FONTAINE ST LUCIEN,49.5040754183,2.14696786986,60480,60243,Oise,Oise
